Sample_ID,roaddist,Needleleaf_3x3,Needleleaf_5x5,Broadleaf_3x3,Broadleaf_5x5,MixedForest_3x3,MixedForest_5x5,ForestOnly_3x3,ForestOnly_5x5,ForestWetland_3x3,ForestWetland_5x5,Wetland_3x3,Wetland_5x5
neon_m:ABBY:ABBY_009:21:2018-07-01T12:16Z:45.76561:-122.299532,107.1975629,3,9,0,0,0,0,3,9,3,9,0,0
neon_m:ABBY:ABBY_009:21:2019-05-26T12:39Z:45.76561:-122.299532,107.1975629,3,9,0,0,0,0,3,9,3,9,0,0
neon_m:ABBY:ABBY_009:21:2019-05-27T16:21Z:45.76561:-122.299532,107.1975629,3,9,0,0,0,0,3,9,3,9,0,0
neon_m:ABBY:ABBY_010:21:2017-05-27T15:14Z:45.776549:-122.375934,210.6988612,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_010:21:2017-06-05T15:20Z:45.776549:-122.375934,210.6988612,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_010:21:2018-06-19T13:23Z:45.776549:-122.375934,210.6988612,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_010:21:2019-05-28T17:21Z:45.776549:-122.375934,210.6988612,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_010:21:2019-05-29T15:57Z:45.776549:-122.375934,210.6988612,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_011:21:2017-05-27T12:12Z:45.743361:-122.358994,577.3417697,2,7,0,0,0,0,2,7,2,7,0,0
neon_m:ABBY:ABBY_011:21:2017-06-05T12:26Z:45.743361:-122.358994,577.3417697,2,7,0,0,0,0,2,7,2,7,0,0
neon_m:ABBY:ABBY_011:21:2018-06-23T15:37Z:45.743361:-122.358994,577.3417697,2,7,0,0,0,0,2,7,2,7,0,0
neon_m:ABBY:ABBY_011:21:2019-05-23T12:45Z:45.743361:-122.358994,577.3417697,2,7,0,0,0,0,2,7,2,7,0,0
neon_m:ABBY:ABBY_011:21:2019-05-29T12:30Z:45.743361:-122.358994,577.3417697,2,7,0,0,0,0,2,7,2,7,0,0
neon_m:ABBY:ABBY_012:21:2017-05-27T13:44Z:45.754263:-122.384239,441.7493929,3,10,0,0,0,0,3,10,3,10,0,0
neon_m:ABBY:ABBY_012:21:2017-06-05T13:51Z:45.754263:-122.384239,441.7493929,3,10,0,0,0,0,3,10,3,10,0,0
neon_m:ABBY:ABBY_012:21:2018-06-23T12:48Z:45.754263:-122.384239,441.7493929,3,10,0,0,0,0,3,10,3,10,0,0
neon_m:ABBY:ABBY_012:21:2019-05-24T14:42Z:45.754263:-122.384239,441.7493929,3,10,0,0,0,0,3,10,3,10,0,0
neon_m:ABBY:ABBY_012:21:2019-05-29T15:10Z:45.754263:-122.384239,441.7493929,3,10,0,0,0,0,3,10,3,10,0,0
neon_m:ABBY:ABBY_013:21:2017-05-27T12:38Z:45.745332:-122.372807,173.8527064,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_013:21:2017-06-05T12:53Z:45.745332:-122.372807,173.8527064,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_013:21:2018-06-23T16:38Z:45.745332:-122.372807,173.8527064,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_013:21:2019-05-23T13:27Z:45.745332:-122.372807,173.8527064,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_013:21:2019-05-29T13:05Z:45.745332:-122.372807,173.8527064,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_014:21:2017-05-26T13:51Z:45.751186:-122.317373,293.9615865,9,22,0,0,0,0,9,22,9,22,0,0
neon_m:ABBY:ABBY_014:21:2017-06-04T13:28Z:45.751186:-122.317373,293.9615865,9,22,0,0,0,0,9,22,9,22,0,0
neon_m:ABBY:ABBY_014:21:2019-05-25T13:38Z:45.751186:-122.317373,293.9615865,9,22,0,0,0,0,9,22,9,22,0,0
neon_m:ABBY:ABBY_014:21:2019-05-27T13:41Z:45.751186:-122.317373,293.9615865,9,22,0,0,0,0,9,22,9,22,0,0
neon_m:ABBY:ABBY_015:21:2017-05-26T14:53Z:45.732278:-122.300351,85.37233586,0,2,0,0,0,0,0,2,0,2,0,0
neon_m:ABBY:ABBY_015:21:2017-06-04T14:48Z:45.732278:-122.300351,85.37233586,0,2,0,0,0,0,0,2,0,2,0,0
neon_m:ABBY:ABBY_016:21:2017-05-26T13:21Z:45.746995:-122.332415,170.6838518,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_016:21:2017-06-04T12:25Z:45.746995:-122.332415,170.6838518,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_016:21:2019-05-25T14:40Z:45.746995:-122.332415,170.6838518,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_016:21:2019-05-27T14:37Z:45.746995:-122.332415,170.6838518,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_017:21:2017-05-27T15:42Z:45.772764:-122.369799,301.9895227,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_017:21:2017-06-05T16:03Z:45.772764:-122.369799,301.9895227,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_017:21:2018-06-21T12:21Z:45.772764:-122.369799,301.9895227,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_017:21:2019-05-23T15:08Z:45.772764:-122.369799,301.9895227,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_017:21:2019-05-28T15:49Z:45.772764:-122.369799,301.9895227,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_018:21:2017-05-27T14:13Z:45.764526:-122.38678,498.1161126,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_018:21:2017-06-05T14:13Z:45.764526:-122.38678,498.1161126,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_018:21:2018-06-21T13:47Z:45.764526:-122.38678,498.1161126,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_018:21:2019-05-24T13:45Z:45.764526:-122.38678,498.1161126,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_018:21:2019-05-28T15:11Z:45.764526:-122.38678,498.1161126,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_019:21:2018-07-01T15:06Z:45.752593:-122.325825,133.7675886,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_019:21:2019-05-25T12:34Z:45.752593:-122.325825,133.7675886,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_019:21:2019-05-27T12:24Z:45.752593:-122.325825,133.7675886,0,0,0,0,0,0,0,0,0,0,0,0
neon_m:ABBY:ABBY_020:21:2018-07-01T12:35Z:45.767791:-122.303342,108.3653523,9,24,0,0,0,0,9,24,9,24,0,0
neon_m:ABBY:ABBY_020:21:2019-05-26T13:07Z:45.767791:-122.303342,108.3653523,9,24,0,0,0,0,9,24,9,24,0,0
neon_m:ABBY:ABBY_020:21:2019-05-27T15:33Z:45.767791:-122.303342,108.3653523,9,24,0,0,0,0,9,24,9,24,0,0
neon_m:ABBY:ABBY_021:21:2017-05-26T14:15Z:45.743931:-122.317095,139.101478,0,6,0,0,0,0,0,6,0,6,0,0
neon_m:ABBY:ABBY_021:21:2017-06-04T14:01Z:45.743931:-122.317095,139.101478,0,6,0,0,0,0,0,6,0,6,0,0
neon_m:ABBY:ABBY_022:21:2017-05-26T12:50Z:45.755543:-122.320415,314.2503826,0,2,0,0,0,3,0,5,0,5,0,0
neon_m:ABBY:ABBY_022:21:2017-06-04T12:56Z:45.755543:-122.320415,314.2503826,0,2,0,0,0,3,0,5,0,5,0,0
neon_m:ABBY:ABBY_023:21:2017-05-27T13:10Z:45.744589:-122.381659,678.6561441,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_023:21:2017-06-05T13:18Z:45.744589:-122.381659,678.6561441,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_023:21:2018-06-23T13:33Z:45.744589:-122.381659,678.6561441,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_023:21:2019-05-23T14:25Z:45.744589:-122.381659,678.6561441,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_023:21:2019-05-29T13:51Z:45.744589:-122.381659,678.6561441,9,25,0,0,0,0,9,25,9,25,0,0
neon_m:ABBY:ABBY_027:21:2017-05-26T15:45Z:45.777441:-122.297091,229.9290085,1,7,0,0,0,0,1,7,1,7,0,0
neon_m:ABBY:ABBY_027:21:2017-06-04T15:36Z:45.777441:-122.297091,229.9290085,1,7,0,0,0,0,1,7,1,7,0,0
neon_m:ABBY:ABBY_029:21:2017-05-26T16:58Z:45.764075:-122.313736,569.9682158,3,11,0,0,6,12,9,23,9,23,0,0
neon_m:ABBY:ABBY_029:21:2017-06-04T17:10Z:45.764075:-122.313736,569.9682158,3,11,0,0,6,12,9,23,9,23,0,0
neon_m:ABBY:ABBY_030:21:2017-06-04T17:10Z:45.77243:-122.31638,349.9525219,2,5,0,0,7,20,9,25,9,25,0,0
neon_m:BART:BART_003:A1:2015-06-18T12:16Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A1:2016-06-25T11:45Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A1:2017-06-29T09:53Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A1:2018-06-13T11:48Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A1:2019-06-26T11:32Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A1:2020-07-02T11:16Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A2:2015-06-18T11:55Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A2:2016-06-25T14:03Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A2:2017-06-29T11:10Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A2:2018-06-13T11:25Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A2:2019-06-28T13:29Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A2:2020-07-03T11:13Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A3:2015-06-18T09:40Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A3:2016-06-25T14:19Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A3:2017-06-28T13:20Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A3:2018-06-13T09:01Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A3:2019-06-28T12:32Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:A3:2020-07-03T12:24Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B1:2015-06-18T11:16Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B1:2016-06-25T12:01Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B1:2017-06-29T10:08Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B1:2018-06-13T10:45Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B1:2019-06-26T12:01Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B1:2020-07-02T11:43Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B2:2015-06-18T11:33Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B2:2016-06-25T13:47Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B2:2017-06-29T10:51Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B2:2018-06-13T11:06Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B2:2019-06-26T13:55Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B2:2020-07-02T13:47Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B3:2015-06-18T10:00Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B3:2016-06-25T13:23Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B3:2017-06-28T13:38Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B3:2018-06-13T09:18Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B3:2019-06-28T13:06Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:B3:2020-07-03T11:47Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C1:2015-06-18T11:10Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C1:2016-06-25T12:20Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C1:2017-06-29T10:20Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C1:2018-06-13T10:26Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C1:2019-06-26T12:30Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C1:2020-07-02T12:09Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C2:2015-06-18T10:51Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C2:2016-06-25T12:44Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C2:2017-06-29T10:38Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C2:2018-06-13T10:06Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C2:2019-06-26T12:53Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C2:2020-07-02T12:38Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C3:2015-06-18T10:33Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C3:2016-06-25T13:02Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C3:2017-06-28T14:01Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C3:2018-06-13T09:48Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C3:2019-06-26T13:24Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_003:C3:2020-07-02T13:07Z:44.054939:-71.263123,829.1487693,0,0,7,19,2,6,9,25,9,25,0,0
neon_m:BART:BART_004:A1:2015-06-19T12:12Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A1:2016-06-21T11:23Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A1:2017-06-28T10:27Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A1:2018-06-08T09:24Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A1:2019-06-20T10:42Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A1:2020-06-20T13:58Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A2:2015-06-20T09:59Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A2:2016-06-21T11:40Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A2:2017-06-28T10:42Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A2:2018-06-08T09:40Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A2:2019-06-20T11:07Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A2:2020-06-20T13:10Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A3:2015-06-20T10:18Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A3:2016-06-21T12:04Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A3:2017-06-28T10:56Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A3:2018-06-08T09:58Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A3:2019-06-20T11:39Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:A3:2020-06-20T12:45Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B1:2015-06-19T12:27Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B1:2016-06-21T13:37Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B1:2017-06-28T12:25Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B1:2018-06-08T11:17Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B1:2019-06-20T13:54Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B1:2020-06-20T10:31Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B2:2015-06-20T10:53Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B2:2016-06-21T13:20Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B2:2017-06-28T11:39Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B2:2018-06-08T11:03Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B2:2019-06-20T12:49Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B2:2020-06-20T13:36Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B3:2015-06-20T10:34Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B3:2016-06-21T12:22Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B3:2017-06-28T11:09Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B3:2018-06-08T10:14Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B3:2019-06-20T12:04Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:B3:2020-06-20T12:23Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:C1:2015-06-19T12:43Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
neon_m:BART:BART_004:C1:2016-06-21T13:55Z:44.04122:-71.287007,171.0903615,4,8,0,0,5,17,9,25,9,25,0,0
