Sample_ID,roaddist,Needleleaf_3x3,Needleleaf_5x5,Broadleaf_3x3,Broadleaf_5x5,MixedForest_3x3,MixedForest_5x5,ForestOnly_3x3,ForestOnly_5x5,ForestWetland_3x3,ForestWetland_5x5,Wetland_3x3,Wetland_5x5
tima_m:ALA04:2000-11-06T15:18:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2001-01-05T16:30:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2001-03-20T14:50:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2001-04-26T13:56:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2002-05-30T14:20:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2003-04-06T15:56:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2003-05-02T15:55:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2005-04-14T14:45:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA04:2005-05-13T13:59:0Z:37.5938094336:-122.138388012,2904.501497,0,0,0,0,0,0,0,0,8,17,8,17
tima_m:ALA05:2000-09-27T15:2:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2000-11-06T15:18:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2001-01-05T16:30:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2001-03-20T14:50:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2001-04-26T13:56:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2002-05-30T14:20:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2003-04-06T15:56:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2003-05-02T15:55:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2005-04-14T14:55:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA05:2005-05-13T14:8:0Z:37.5932722894:-122.13617702,3038.584499,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:ALA06:2000-09-27T15:2:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2000-11-06T15:18:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2001-01-05T16:30:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2001-03-20T14:50:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2001-04-26T13:56:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2002-05-30T14:20:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2003-04-06T15:56:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2003-05-02T15:55:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2005-04-14T15:5:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:ALA06:2005-05-13T14:17:0Z:37.5932951562:-122.133813694,3119.959679,0,0,0,0,0,0,0,0,7,15,7,15
tima_m:AUDE01:1999-11-22T19:0:0Z:37.5093763336:-122.097927683,1031.699424,0,0,0,0,0,0,0,0,7,19,7,19
tima_m:AUDE01:2000-02-02T16:40:0Z:37.5093763336:-122.097927683,1031.699424,0,0,0,0,0,0,0,0,7,19,7,19
tima_m:AUDE01:2000-04-07T14:17:0Z:37.5093763336:-122.097927683,1031.699424,0,0,0,0,0,0,0,0,7,19,7,19
tima_m:AUDE01:2000-05-12T14:17:0Z:37.5093763336:-122.097927683,1031.699424,0,0,0,0,0,0,0,0,7,19,7,19
tima_m:AUDE06:1999-11-22T19:1:0Z:37.5109975698:-122.096540045,1053.488589,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE06:2000-02-02T16:40:0Z:37.5109975698:-122.096540045,1053.488589,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE06:2000-04-07T14:17:0Z:37.5109975698:-122.096540045,1053.488589,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE06:2000-05-12T14:17:0Z:37.5109975698:-122.096540045,1053.488589,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE07:1999-11-22T19:1:0Z:37.5125332966:-122.095496495,1050.380237,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE07:2000-02-02T16:40:0Z:37.5125332966:-122.095496495,1050.380237,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE07:2000-04-07T14:17:0Z:37.5125332966:-122.095496495,1050.380237,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE07:2000-05-12T14:17:0Z:37.5125332966:-122.095496495,1050.380237,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE08:1999-11-22T19:1:0Z:37.5137937302:-122.093844683,1108.131142,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE08:2000-02-02T16:40:0Z:37.5137937302:-122.093844683,1108.131142,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE08:2000-04-07T14:17:0Z:37.5137937302:-122.093844683,1108.131142,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE08:2000-05-12T14:17:0Z:37.5137937302:-122.093844683,1108.131142,0,0,0,0,0,0,0,0,9,24,9,24
tima_m:AUDE09:1999-11-22T19:1:0Z:37.5146302197:-122.091842101,1216.434826,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE09:2000-02-02T16:40:0Z:37.5146302197:-122.091842101,1216.434826,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE09:2000-04-07T14:17:0Z:37.5146302197:-122.091842101,1216.434826,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDE09:2000-05-12T14:17:0Z:37.5146302197:-122.091842101,1216.434826,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDW02:1999-11-22T19:0:0Z:37.5079546166:-122.099111615,1028.315337,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:AUDW03:1999-11-22T19:0:0Z:37.5064249386:-122.100634772,995.3282425,0,0,0,0,0,0,0,0,9,23,9,23
tima_m:AUDW04:1999-11-22T19:0:0Z:37.5049050273:-122.102259577,1004.433083,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:AUDW05:1999-11-22T19:0:0Z:37.5033789097:-122.104257736,996.4102973,0,0,0,0,0,0,0,0,8,20,8,20
tima_m:BAHI01:2003-10-31T18:5:0Z:38.12509:-122.52317,42.49377674,0,0,0,0,0,0,0,0,0,1,0,1
tima_m:BAHI01:2003-12-31T18:15:0Z:38.12509:-122.52317,42.49377674,0,0,0,0,0,0,0,0,0,1,0,1
tima_m:BAHI01:2004-05-05T15:25:0Z:38.12509:-122.52317,42.49377674,0,0,0,0,0,0,0,0,0,1,0,1
tima_m:BAHI01:2004-12-20T18:20:0Z:38.12509:-122.52317,42.49377674,0,0,0,0,0,0,0,0,0,1,0,1
tima_m:BAHI01:2005-02-10T17:30:0Z:38.12509:-122.52317,42.49377674,0,0,0,0,0,0,0,0,0,1,0,1
tima_m:BAHI01:2005-05-31T15:45:0Z:38.12509:-122.52317,42.49377674,0,0,0,0,0,0,0,0,0,1,0,1
tima_m:BAHI02:2003-10-31T18:5:0Z:38.12696:-122.52193,213.0858559,0,0,0,0,0,0,0,0,2,9,2,9
tima_m:BAHI02:2003-12-31T18:15:0Z:38.12696:-122.52193,213.0858559,0,0,0,0,0,0,0,0,2,9,2,9
tima_m:BAHI02:2004-05-05T15:35:0Z:38.12696:-122.52193,213.0858559,0,0,0,0,0,0,0,0,2,9,2,9
tima_m:BAHI02:2004-12-20T18:25:0Z:38.12696:-122.52193,213.0858559,0,0,0,0,0,0,0,0,2,9,2,9
tima_m:BAHI02:2005-02-10T17:45:0Z:38.12696:-122.52193,213.0858559,0,0,0,0,0,0,0,0,2,9,2,9
tima_m:BAHI02:2005-05-31T15:55:0Z:38.12696:-122.52193,213.0858559,0,0,0,0,0,0,0,0,2,9,2,9
tima_m:BAHI03:2003-10-31T18:5:0Z:38.12887:-122.52066,441.1291872,0,0,0,0,0,0,0,0,1,6,1,6
tima_m:BAHI03:2004-05-05T15:45:0Z:38.12887:-122.52066,441.1291872,0,0,0,0,0,0,0,0,1,6,1,6
tima_m:BAHI03:2004-12-20T18:40:0Z:38.12887:-122.52066,441.1291872,0,0,0,0,0,0,0,0,1,6,1,6
tima_m:BAHI03:2005-02-10T18:0:0Z:38.12887:-122.52066,441.1291872,0,0,0,0,0,0,0,0,1,6,1,6
tima_m:BAHI03:2005-05-31T16:5:0Z:38.12887:-122.52066,441.1291872,0,0,0,0,0,0,0,0,1,6,1,6
tima_m:BAHI04:2003-10-31T18:5:0Z:38.13084:-122.51928,692.8088323,0,0,0,0,0,0,0,0,8,21,8,21
tima_m:BAHI04:2003-12-31T18:15:0Z:38.13084:-122.51928,692.8088323,0,0,0,0,0,0,0,0,8,21,8,21
tima_m:BAHI04:2004-05-05T15:55:0Z:38.13084:-122.51928,692.8088323,0,0,0,0,0,0,0,0,8,21,8,21
tima_m:BAHI04:2004-12-20T18:50:0Z:38.13084:-122.51928,692.8088323,0,0,0,0,0,0,0,0,8,21,8,21
tima_m:BAHI04:2005-02-10T18:10:0Z:38.13084:-122.51928,692.8088323,0,0,0,0,0,0,0,0,8,21,8,21
tima_m:BAHI04:2005-05-31T16:15:0Z:38.13084:-122.51928,692.8088323,0,0,0,0,0,0,0,0,8,21,8,21
tima_m:BAHI05:2003-10-31T18:5:0Z:38.12694:-122.51981,314.1272364,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI05:2003-12-31T18:15:0Z:38.12694:-122.51981,314.1272364,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI05:2004-05-05T16:40:0Z:38.12694:-122.51981,314.1272364,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI05:2004-12-20T19:40:0Z:38.12694:-122.51981,314.1272364,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI05:2005-02-10T19:0:0Z:38.12694:-122.51981,314.1272364,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI05:2005-05-31T17:10:0Z:38.12694:-122.51981,314.1272364,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI06:2003-10-31T18:5:0Z:38.12481:-122.51991,160.9082844,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI06:2003-12-31T18:15:0Z:38.12481:-122.51991,160.9082844,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI06:2004-05-05T16:30:0Z:38.12481:-122.51991,160.9082844,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI06:2004-12-20T19:30:0Z:38.12481:-122.51991,160.9082844,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI06:2005-02-10T18:50:0Z:38.12481:-122.51991,160.9082844,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI06:2005-05-31T17:0:0Z:38.12481:-122.51991,160.9082844,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI07:2003-10-31T18:5:0Z:38.1233:-122.51983,89.61647236,0,0,0,0,0,0,0,0,1,4,1,4
tima_m:BAHI07:2003-12-31T18:15:0Z:38.1233:-122.51983,89.61647236,0,0,0,0,0,0,0,0,1,4,1,4
tima_m:BAHI07:2004-05-05T16:55:0Z:38.1233:-122.51983,89.61647236,0,0,0,0,0,0,0,0,1,4,1,4
tima_m:BAHI07:2004-12-20T19:50:0Z:38.1233:-122.51983,89.61647236,0,0,0,0,0,0,0,0,1,4,1,4
tima_m:BAHI08:2003-10-31T18:5:0Z:38.12539:-122.51759,347.6786177,0,0,0,0,0,0,0,0,4,12,4,12
tima_m:BAHI08:2003-12-31T18:15:0Z:38.12539:-122.51759,347.6786177,0,0,0,0,0,0,0,0,4,12,4,12
tima_m:BAHI08:2004-05-05T16:20:0Z:38.12539:-122.51759,347.6786177,0,0,0,0,0,0,0,0,4,12,4,12
tima_m:BAHI08:2004-12-20T19:20:0Z:38.12539:-122.51759,347.6786177,0,0,0,0,0,0,0,0,4,12,4,12
tima_m:BAHI08:2005-02-10T18:40:0Z:38.12539:-122.51759,347.6786177,0,0,0,0,0,0,0,0,4,12,4,12
tima_m:BAHI08:2005-05-31T16:50:0Z:38.12539:-122.51759,347.6786177,0,0,0,0,0,0,0,0,4,12,4,12
tima_m:BAHI09:2003-10-31T18:5:0Z:37.94711:-122.51876,21.74483273,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI09:2003-12-31T18:15:0Z:37.94711:-122.51876,21.74483273,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI09:2004-05-05T16:15:0Z:37.94711:-122.51876,21.74483273,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI09:2004-12-20T19:10:0Z:37.94711:-122.51876,21.74483273,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI09:2005-02-10T18:30:0Z:37.94711:-122.51876,21.74483273,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI09:2005-05-31T16:40:0Z:37.94711:-122.51876,21.74483273,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI10:2003-10-31T18:5:0Z:38.12898:-122.518,581.9995097,0,0,0,0,0,0,0,0,0,6,0,6
tima_m:BAHI10:2003-12-31T18:15:0Z:38.12898:-122.518,581.9995097,0,0,0,0,0,0,0,0,0,6,0,6
tima_m:BAHI10:2004-12-20T19:0:0Z:38.12898:-122.518,581.9995097,0,0,0,0,0,0,0,0,0,6,0,6
tima_m:BAHI10:2005-02-10T18:20:0Z:38.12898:-122.518,581.9995097,0,0,0,0,0,0,0,0,0,6,0,6
tima_m:BAHI10:2005-05-31T16:30:0Z:38.12898:-122.518,581.9995097,0,0,0,0,0,0,0,0,0,6,0,6
tima_m:BAHI11:2003-10-31T18:5:0Z:38.12408:-122.52169,41.25625437,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI11:2003-12-31T18:15:0Z:38.12408:-122.52169,41.25625437,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI11:2004-05-05T17:5:0Z:38.12408:-122.52169,41.25625437,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI11:2004-12-20T20:0:0Z:38.12408:-122.52169,41.25625437,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI11:2005-02-10T19:20:0Z:38.12408:-122.52169,41.25625437,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI11:2005-05-31T17:30:0Z:38.12408:-122.52169,41.25625437,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BAHI12:2005-02-10T19:10:0Z:38.12287:-122.51874,161.8460781,0,0,0,0,0,0,0,0,0,7,0,7
tima_m:BAHI12:2005-05-31T17:20:0Z:38.12287:-122.51874,161.8460781,0,0,0,0,0,0,0,0,0,7,0,7
tima_m:BARM01:2002-04-09T14:47:0Z:38.1271719928:-122.525748694,224.1146287,0,0,0,0,0,0,0,0,1,7,1,7
tima_m:BARM01:2002-05-06T14:2:0Z:38.1271719928:-122.525748694,224.1146287,0,0,0,0,0,0,0,0,1,7,1,7
tima_m:BARM01:2003-10-06T15:9:0Z:38.1271719928:-122.525748694,224.1146287,0,0,0,0,0,0,0,0,1,7,1,7
tima_m:BARM01:2003-12-12T15:52:0Z:38.1271719928:-122.525748694,224.1146287,0,0,0,0,0,0,0,0,1,7,1,7
tima_m:BARM01:2004-10-06T14:20:0Z:38.1271719928:-122.525748694,224.1146287,0,0,0,0,0,0,0,0,1,7,1,7
tima_m:BARM01:2004-12-02T17:57:0Z:38.1271719928:-122.525748694,224.1146287,0,0,0,0,0,0,0,0,1,7,1,7
tima_m:BARM02:2002-04-09T14:47:0Z:38.128041029:-122.526767934,242.487679,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM02:2002-05-06T14:2:0Z:38.128041029:-122.526767934,242.487679,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM02:2003-10-06T15:9:0Z:38.128041029:-122.526767934,242.487679,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM02:2003-12-12T15:52:0Z:38.128041029:-122.526767934,242.487679,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM02:2004-10-06T14:20:0Z:38.128041029:-122.526767934,242.487679,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM02:2004-12-02T17:41:0Z:38.128041029:-122.526767934,242.487679,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM03:2002-04-09T14:47:0Z:38.1299132109:-122.526891317,431.4894366,0,0,0,0,0,0,0,0,7,13,7,13
tima_m:BARM03:2002-05-06T14:2:0Z:38.1299132109:-122.526891317,431.4894366,0,0,0,0,0,0,0,0,7,13,7,13
tima_m:BARM03:2003-10-06T15:9:0Z:38.1299132109:-122.526891317,431.4894366,0,0,0,0,0,0,0,0,7,13,7,13
tima_m:BARM03:2003-12-12T15:52:0Z:38.1299132109:-122.526891317,431.4894366,0,0,0,0,0,0,0,0,7,13,7,13
tima_m:BARM03:2004-10-06T14:20:0Z:38.1299132109:-122.526891317,431.4894366,0,0,0,0,0,0,0,0,7,13,7,13
tima_m:BARM03:2004-12-02T15:36:0Z:38.1299132109:-122.526891317,431.4894366,0,0,0,0,0,0,0,0,7,13,7,13
tima_m:BARM04:2002-04-09T14:47:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM04:2002-05-06T14:2:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM04:2003-05-18T13:30:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM04:2003-10-06T15:9:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM04:2003-12-12T15:52:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM04:2004-10-06T14:20:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM04:2004-12-02T15:20:0Z:38.1290549049:-122.52919265,343.1619136,0,0,0,0,0,0,0,0,1,3,1,3
tima_m:BARM05:2002-04-09T14:47:0Z:38.1306105858:-122.52888688,512.7083432,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM05:2002-05-06T14:2:0Z:38.1306105858:-122.52888688,512.7083432,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM05:2003-10-06T15:9:0Z:38.1306105858:-122.52888688,512.7083432,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM05:2003-12-12T15:52:0Z:38.1306105858:-122.52888688,512.7083432,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM05:2004-10-06T14:20:0Z:38.1306105858:-122.52888688,512.7083432,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM05:2004-12-02T15:56:0Z:38.1306105858:-122.52888688,512.7083432,0,0,0,0,0,0,0,0,0,0,0,0
tima_m:BARM06:2002-04-09T14:47:0Z:38.132241369:-122.528012477,694.2571091,0,0,0,0,0,0,0,0,2,6,2,6
tima_m:BARM06:2002-05-06T14:2:0Z:38.132241369:-122.528012477,694.2571091,0,0,0,0,0,0,0,0,2,6,2,6
tima_m:BARM06:2003-10-06T15:9:0Z:38.132241369:-122.528012477,694.2571091,0,0,0,0,0,0,0,0,2,6,2,6
tima_m:BARM06:2003-12-12T15:52:0Z:38.132241369:-122.528012477,694.2571091,0,0,0,0,0,0,0,0,2,6,2,6
tima_m:BARM06:2004-10-06T14:20:0Z:38.132241369:-122.528012477,694.2571091,0,0,0,0,0,0,0,0,2,6,2,6
tima_m:BARM06:2004-12-02T16:9:0Z:38.132241369:-122.528012477,694.2571091,0,0,0,0,0,0,0,0,2,6,2,6
tima_m:BARM07:2002-04-09T14:47:0Z:38.131726385:-122.525936449,648.9774448,0,0,0,0,0,0,0,0,6,16,6,16
tima_m:BARM07:2002-05-06T14:2:0Z:38.131726385:-122.525936449,648.9774448,0,0,0,0,0,0,0,0,6,16,6,16
tima_m:BARM07:2003-10-06T15:9:0Z:38.131726385:-122.525936449,648.9774448,0,0,0,0,0,0,0,0,6,16,6,16
tima_m:BARM07:2003-12-12T15:52:0Z:38.131726385:-122.525936449,648.9774448,0,0,0,0,0,0,0,0,6,16,6,16
tima_m:BARM07:2004-10-06T14:20:0Z:38.131726385:-122.525936449,648.9774448,0,0,0,0,0,0,0,0,6,16,6,16
tima_m:BARM07:2004-12-02T16:23:0Z:38.131726385:-122.525936449,648.9774448,0,0,0,0,0,0,0,0,6,16,6,16
tima_m:BARM08:2002-04-09T14:47:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM08:2002-05-06T14:2:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM08:2003-05-18T13:30:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM08:2003-10-06T15:9:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM08:2003-12-12T15:52:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM08:2004-10-06T14:20:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM08:2004-12-02T17:18:0Z:38.1316673749:-122.524074995,707.7790203,0,0,0,0,0,0,0,0,4,15,4,15
tima_m:BARM09:2002-04-10T16:25:0Z:38.1332498806:-122.522503222,898.5296065,0,0,0,0,0,0,0,0,9,25,9,25
tima_m:BARM09:2002-05-06T14:2:0Z:38.1332498806:-122.522503222,898.5296065,0,0,0,0,0,0,0,0,9,25,9,25
