Sample_ID,roaddist,Needleleaf_3x3,Needleleaf_5x5,Broadleaf_3x3,Broadleaf_5x5,MixedForest_3x3,MixedForest_5x5,ForestOnly_3x3,ForestOnly_5x5,ForestWetland_3x3,ForestWetland_5x5,Wetland_3x3,Wetland_5x5
new-england_m:NEWENG:NJ:MORR-18-06:2006:1:2006-05-28TNA:NA:0Z:40.769539:-74.543015,68.03257035,0,0,9,19,0,0,9,19,9,19,0,0
new-england_m:NEWENG:NJ:MORR-18-06:2007:1:2007-06-10T11:27:0Z:40.769539:-74.543015,68.03257035,0,0,9,19,0,0,9,19,9,19,0,0
new-england_m:NEWENG:NJ:MORR-18-06:2010:1:2010-06-15TNA:NA:0Z:40.769539:-74.543015,68.03257035,0,0,9,19,0,0,9,19,9,19,0,0
new-england_m:NEWENG:NJ:MORR-18-06:2011:1:2011-06-14T9:54:0Z:40.769539:-74.543015,68.03257035,0,0,9,19,0,0,9,19,9,19,0,0
new-england_m:NEWENG:NJ:MORR-18-06:2011:2:2011-06-30T9:28:0Z:40.769539:-74.543015,68.03257035,0,0,9,19,0,0,9,19,9,19,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2006:1:2006-05-29TNA:NA:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2007:1:2007-06-19T10:22:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2008:1:2008-06-02T9:25:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2008:2:2008-06-19T9:18:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2009:1:2009-06-01T9:0:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2009:2:2009-06-24TNA:NA:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-17-01:2010:1:2010-06-08TNA:NA:0Z:40.760931:-74.540962,62.11831561,0,0,9,24,0,0,9,24,9,24,0,0
new-england_m:NEWENG:NJ:MORR-18-03:2006:1:2006-05-28TNA:NA:0Z:40.773:-74.540464,158.0150005,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-03:2007:1:2007-06-10T9:40:0Z:40.773:-74.540464,158.0150005,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-03:2010:1:2010-06-15TNA:NA:0Z:40.773:-74.540464,158.0150005,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-03:2011:1:2011-06-14T9:34:0Z:40.773:-74.540464,158.0150005,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-03:2011:2:2011-06-30T12:49:0Z:40.773:-74.540464,158.0150005,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-07:2006:1:2006-05-28T9:40:0Z:40.770161:-74.54001,193.5221907,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-07:2007:1:2007-06-10T11:52:0Z:40.770161:-74.54001,193.5221907,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-07:2010:1:2010-06-15TNA:NA:0Z:40.770161:-74.54001,193.5221907,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-07:2011:1:2011-06-14T9:20:0Z:40.770161:-74.54001,193.5221907,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-07:2011:2:2011-06-30T9:28:0Z:40.770161:-74.54001,193.5221907,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2006:1:2006-05-29TNA:NA:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2007:1:2007-06-19T11:1:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2008:1:2008-06-02T9:22:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2008:2:2008-06-19T9:17:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2009:1:2009-06-01T9:6:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2009:2:2009-06-24TNA:NA:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-02:2010:1:2010-06-08TNA:NA:0Z:40.759304:-74.539552,80.46101507,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-08:2006:1:2006-05-28T10:3:0Z:40.768124:-74.539084,274.6916964,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-08:2007:1:2007-06-10T11:38:0Z:40.768124:-74.539084,274.6916964,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-08:2010:1:2010-06-15TNA:NA:0Z:40.768124:-74.539084,274.6916964,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-08:2011:1:2011-06-14T9:29:0Z:40.768124:-74.539084,274.6916964,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-08:2011:2:2011-06-30T9:0:0Z:40.768124:-74.539084,274.6916964,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-02:2006:1:2006-05-28TNA:NA:0Z:40.772566:-74.537683,201.7720522,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-02:2007:1:2007-06-10T9:25:0Z:40.772566:-74.537683,201.7720522,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-02:2010:1:2010-06-15TNA:NA:0Z:40.772566:-74.537683,201.7720522,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-02:2011:1:2011-06-14T9:41:0Z:40.772566:-74.537683,201.7720522,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-02:2011:2:2011-06-30T13:5:0Z:40.772566:-74.537683,201.7720522,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-09:2006:1:2006-05-28T10:9:0Z:40.768307:-74.536253,163.430313,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-09:2007:1:2007-06-10T10:55:0Z:40.768307:-74.536253,163.430313,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-09:2010:1:2010-06-15TNA:NA:0Z:40.768307:-74.536253,163.430313,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-09:2011:1:2011-06-14T9:52:0Z:40.768307:-74.536253,163.430313,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-09:2011:2:2011-06-30T9:10:0Z:40.768307:-74.536253,163.430313,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2006:1:2006-05-29TNA:NA:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2007:1:2007-06-19T11:50:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2008:1:2008-06-02T9:38:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2008:2:2008-06-19TNA:NA:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2009:1:2009-06-01T9:7:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2009:2:2009-06-24TNA:NA:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-03:2010:1:2010-06-08TNA:NA:0Z:40.761046:-74.536104,421.388361,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-01:2006:1:2006-05-28TNA:NA:0Z:40.770597:-74.535521,244.2390573,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-01:2007:1:2007-06-10T9:27:0Z:40.770597:-74.535521,244.2390573,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-01:2010:1:2010-06-15TNA:NA:0Z:40.770597:-74.535521,244.2390573,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-01:2011:1:2011-06-14T9:33:0Z:40.770597:-74.535521,244.2390573,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-18-01:2011:2:2011-06-30T12:18:0Z:40.770597:-74.535521,244.2390573,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2006:1:2006-05-29TNA:NA:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2007:1:2007-06-19T12:0:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2008:1:2008-06-02T9:36:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2008:2:2008-06-19TNA:NA:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2009:1:2009-06-01TNA:NA:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2009:2:2009-06-24TNA:NA:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-10:2010:1:2010-06-08TNA:NA:0Z:40.763788:-74.534604,269.8066763,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2006:1:2006-05-29TNA:NA:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2007:1:2007-06-19T11:45:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2008:1:2008-06-02T9:29:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2008:2:2008-06-19TNA:NA:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2009:1:2009-06-01T9:13:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2009:2:2009-06-24TNA:NA:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-04:2010:1:2010-06-08TNA:NA:0Z:40.7618:-74.533077,522.2666397,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2006:1:2006-05-29TNA:NA:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2007:1:2007-06-19T12:8:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2008:1:2008-06-02T9:20:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2008:2:2008-06-19TNA:NA:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2009:1:2009-06-01TNA:NA:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2009:2:2009-06-24TNA:NA:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-09:2010:1:2010-06-08TNA:NA:0Z:40.764135:-74.531296,269.5802409,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-05:2006:1:2006-05-29TNA:NA:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-17-05:2007:1:2007-06-19T10:41:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-17-05:2008:1:2008-06-02T9:26:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-17-05:2008:2:2008-06-19TNA:NA:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-17-05:2009:1:2009-06-01T9:5:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-17-05:2009:2:2009-06-24TNA:NA:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-17-05:2010:1:2010-06-08TNA:NA:0Z:40.76092:-74.530688,513.24062,0,0,8,22,0,0,8,22,9,25,1,3
new-england_m:NEWENG:NJ:MORR-16-01:2008:1:2008-06-22TNA:NA:0Z:40.768807:-74.52823,268.9137453,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-01:2008:2:2008-06-30TNA:NA:0Z:40.768807:-74.52823,268.9137453,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-01:2009:1:2009-06-15TNA:NA:0Z:40.768807:-74.52823,268.9137453,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-01:2009:2:2009-06-30TNA:NA:0Z:40.768807:-74.52823,268.9137453,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-01:2010:1:2010-06-11TNA:NA:0Z:40.768807:-74.52823,268.9137453,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-01:2011:1:2011-06-02T10:0:0Z:40.768807:-74.52823,268.9137453,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2006:1:2006-05-29TNA:NA:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2007:1:2007-06-19T10:35:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2008:1:2008-06-02T9:25:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2008:2:2008-06-19TNA:NA:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2009:1:2009-06-01T9:15:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2009:2:2009-06-24TNA:NA:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-06:2010:1:2010-06-08TNA:NA:0Z:40.760247:-74.527698,403.5433463,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2006:1:2006-05-29TNA:NA:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2007:1:2007-06-19T10:37:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2008:1:2008-06-02T9:20:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2008:2:2008-06-19TNA:NA:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2009:1:2009-06-01TNA:NA:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2009:2:2009-06-24TNA:NA:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-07:2010:1:2010-06-08TNA:NA:0Z:40.762499:-74.527682,220.6002949,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2006:1:2006-05-29TNA:NA:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2007:1:2007-06-19T11:16:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2008:1:2008-06-02T9:20:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2008:2:2008-06-19TNA:NA:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2009:1:2009-06-01TNA:NA:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2009:2:2009-06-24TNA:NA:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-17-08:2010:1:2010-06-08TNA:NA:0Z:40.764751:-74.527666,19.6141417,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-02:2008:1:2008-06-22TNA:NA:0Z:40.766998:-74.526465,241.956819,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-02:2008:2:2008-06-30TNA:NA:0Z:40.766998:-74.526465,241.956819,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-02:2009:1:2009-06-15TNA:NA:0Z:40.766998:-74.526465,241.956819,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-02:2009:2:2009-06-30TNA:NA:0Z:40.766998:-74.526465,241.956819,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-02:2010:1:2010-06-11TNA:NA:0Z:40.766998:-74.526465,241.956819,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-02:2011:1:2011-06-02T9:51:0Z:40.766998:-74.526465,241.956819,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-03:2008:1:2008-06-22TNA:NA:0Z:40.764962:-74.524347,170.1998224,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-03:2008:2:2008-06-30T9:50:0Z:40.764962:-74.524347,170.1998224,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-03:2009:1:2009-06-15TNA:NA:0Z:40.764962:-74.524347,170.1998224,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-03:2009:2:2009-06-30TNA:NA:0Z:40.764962:-74.524347,170.1998224,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-03:2010:1:2010-06-11TNA:NA:0Z:40.764962:-74.524347,170.1998224,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-03:2011:1:2011-06-02T10:17:0Z:40.764962:-74.524347,170.1998224,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-04:2008:1:2008-06-22TNA:NA:0Z:40.766986:-74.523503,389.7183162,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-04:2008:2:2008-06-30T9:38:0Z:40.766986:-74.523503,389.7183162,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-04:2009:1:2009-06-15TNA:NA:0Z:40.766986:-74.523503,389.7183162,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-04:2009:2:2009-06-30TNA:NA:0Z:40.766986:-74.523503,389.7183162,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-04:2010:1:2010-06-11TNA:NA:0Z:40.766986:-74.523503,389.7183162,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-04:2011:1:2011-06-02T10:14:0Z:40.766986:-74.523503,389.7183162,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-05:2008:1:2008-06-22TNA:NA:0Z:40.768238:-74.521302,416.8608418,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-05:2008:2:2008-06-30T10:14:0Z:40.768238:-74.521302,416.8608418,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-05:2009:1:2009-06-15TNA:NA:0Z:40.768238:-74.521302,416.8608418,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-05:2009:2:2009-06-30TNA:NA:0Z:40.768238:-74.521302,416.8608418,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-05:2010:1:2010-06-11TNA:NA:0Z:40.768238:-74.521302,416.8608418,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-05:2011:1:2011-06-02T10:14:0Z:40.768238:-74.521302,416.8608418,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-06:2008:1:2008-06-22TNA:NA:0Z:40.770121:-74.519333,278.5044739,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-06:2008:2:2008-06-30T9:59:0Z:40.770121:-74.519333,278.5044739,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-06:2009:1:2009-06-15TNA:NA:0Z:40.770121:-74.519333,278.5044739,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-06:2009:2:2009-06-30TNA:NA:0Z:40.770121:-74.519333,278.5044739,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-06:2010:1:2010-06-11T11:27:0Z:40.770121:-74.519333,278.5044739,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-06:2011:1:2011-06-02T9:46:0Z:40.770121:-74.519333,278.5044739,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-07:2008:1:2008-06-22TNA:NA:0Z:40.771458:-74.515769,227.9689657,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-07:2008:2:2008-06-30T10:38:0Z:40.771458:-74.515769,227.9689657,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-07:2009:1:2009-06-15TNA:NA:0Z:40.771458:-74.515769,227.9689657,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-07:2009:2:2009-06-30TNA:NA:0Z:40.771458:-74.515769,227.9689657,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-07:2010:1:2010-06-11T11:32:0Z:40.771458:-74.515769,227.9689657,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-07:2011:1:2011-06-02T9:43:0Z:40.771458:-74.515769,227.9689657,0,0,9,25,0,0,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-10:2008:1:2008-06-22TNA:NA:0Z:40.77371:-74.515752,141.2473974,0,0,9,23,0,2,9,25,9,25,0,0
new-england_m:NEWENG:NJ:MORR-16-10:2008:2:2008-06-30T9:45:0Z:40.77371:-74.515752,141.2473974,0,0,9,23,0,2,9,25,9,25,0,0
