Sample_ID,roaddist,Needleleaf_3x3,Needleleaf_5x5,Broadleaf_3x3,Broadleaf_5x5,MixedForest_3x3,MixedForest_5x5,ForestOnly_3x3,ForestOnly_5x5,ForestWetland_3x3,ForestWetland_5x5,Wetland_3x3,Wetland_5x5
grass_m:12UXA14:18:2018-6-18T5:44:00Z:50.047871:-109.40435,0.029645583,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA14:19:2018-6-18T6:30:00Z:50.018761:-109.36055,0.173275902,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:02:2018-6-15T8:3:00Z:50.07188:-108.666847,173.1742129,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:03:2018-6-15T5:13:00Z:50.077034:-108.743782,0.096371447,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:04:2018-6-15T6:35:00Z:50.016823:-108.712303,0.097614717,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:05:2018-6-15T7:45:00Z:50.054123:-108.644035,0.140110514,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:06:2018-6-15T5:27:00Z:50.04784:-108.715645,0.195285364,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:07:2018-6-15T7:16:00Z:50.018738:-108.630783,0.029358002,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:08:2018-6-15T6:56:00Z:50.020557:-108.689537,0.097600512,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:09:2018-6-15T5:2:00Z:50.077026:-108.756676,0.18852583,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:10:2018-6-15T7:35:00Z:50.045418:-108.64962,0.007113216,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:11:2018-6-15T6:25:00Z:49.998924:-108.712303,0.243980494,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:12:2018-6-15T6:46:00Z:50.009716:-108.702637,0.145355485,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:13:2018-6-15T7:26:00Z:50.033337:-108.644287,0.021122037,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:14:2018-6-15T7:54:00Z:50.070313:-108.644012,0.069994565,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:15:2018-6-15T5:41:00Z:50.036224:-108.735092,0.037325439,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA64:16:2018-6-15T6:8:00Z:50.041779:-108.7351,0.086151017,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:01:2018-6-16T4:58:00Z:50.459522:-108.639793,0.241604264,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:02:2018-6-16T6:4:00Z:50.457302:-108.708771,0.279615004,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:03:2018-6-16T6:16:00Z:50.451015:-108.731583,0.190421786,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:04:2018-6-16T5:44:00Z:50.461067:-108.685577,0.012067691,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:05:2018-6-16T5:32:00Z:50.441402:-108.641769,0.225954276,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:06:2018-6-16T7:0:00Z:50.499462:-108.699219,0.152072793,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:07:2018-6-16T6:29:00Z:50.484844:-108.704163,0.153108259,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:08:2018-6-16T7:10:00Z:50.499409:-108.662704,0.09918328,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:09:2018-6-16T5:53:00Z:50.466442:-108.685577,0.019139962,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:10:2018-6-16T5:8:00Z:50.455688:-108.629501,0.061897076,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:11:2018-6-16T7:29:00Z:50.513916:-108.656738,0.161222588,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:12:2018-6-16T6:42:00Z:50.513992:-108.737854,0.267703794,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:13:2018-6-16T5:21:00Z:50.441105:-108.657883,0.267735106,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:16:2018-6-16T7:19:00Z:50.488205:-108.662704,0.158966767,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXA69:18:2018-6-16T7:55:00Z:50.469959:-108.708733,0.027839466,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:02:2018-6-19T5:37:00Z:50.680569:-109.285545,0.232467217,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:03:2018-6-19T5:52:00Z:50.670017:-109.282318,0.027594601,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:06:2018-6-19T5:21:00Z:50.692829:-109.281395,0.025952408,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:11:2018-6-19T5:59:00Z:50.661617:-109.282524,0.090116231,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:13:2018-6-19T6:7:00Z:50.659653:-109.291733,0.045053062,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:14:2018-6-19T5:7:00Z:50.706238:-109.277,0.123334166,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:15:2018-6-19T5:45:00Z:50.67482:-109.281876,0.143842072,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:16:2018-6-19T4:57:00Z:50.713238:-109.280441,0.292280947,0,0,0,0,0,1,0,1,0,1,0,0
grass_m:12UXB21:17:2018-6-19T5:29:00Z:50.685814:-109.285339,0.256316237,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:18:2018-6-19T6:15:00Z:50.659649:-109.299103,0.134109306,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB21:19:2018-6-19T5:14:00Z:50.697609:-109.279152,0.127771463,0,0,0,0,0,1,0,1,0,1,0,0
grass_m:12UXB26:01:2018-6-21T5:35:00Z:51.085903:-109.236595,0.039591783,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:02:2018-6-21T6:9:00Z:51.090015:-109.190071,0.206841824,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:03:2018-6-21T5:26:00Z:51.080311:-109.236588,0.148974446,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:04:2018-6-21T5:11:00Z:51.100666:-109.283127,0.04785183,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:05:2018-6-21T6:19:00Z:51.09623:-109.17865,0.112898179,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:06:2018-6-21T6:38:00Z:51.125561:-109.166847,0.098920524,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:07:2018-6-21T5:41:00Z:51.092167:-109.236603,0.239834136,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:08:2018-6-21T7:12:00Z:51.135338:-109.16684,0.027398027,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:09:2018-6-21T6:28:00Z:51.104382:-109.166862,0.01709546,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:10:2018-6-21T5:52:00Z:51.092453:-109.213333,0.228745905,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:11:2018-6-21T6:57:00Z:51.125317:-109.147781,296.8631535,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:12:2018-6-21T6:0:00Z:51.096237:-109.200081,0.089823165,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:13:2018-6-21T5:0:00Z:51.084553:-109.283081,0.170519333,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:14:2018-6-21T7:20:00Z:51.150227:-109.166824,0.29172301,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB26:15:2018-6-21T6:47:00Z:51.125324:-109.155197,815.7098815,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:01:2018-6-22T6:16:00Z:51.003334:-108.259911,0.0274692,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:03:2018-6-22T5:25:00Z:50.979774:-108.236717,0.099931404,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:04:2018-6-22T5:50:00Z:50.998009:-108.236679,0.16427335,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:05:2018-6-22T6:7:00Z:51.008865:-108.275383,0.205156501,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:06:2018-6-22T5:40:00Z:50.979752:-108.218689,0.250852116,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:08:2018-6-22T6:44:00Z:50.985786:-108.166954,0.076698849,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:09:2018-6-22T6:32:00Z:51.016415:-108.167,0.141903948,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:10:2018-6-22T5:58:00Z:51.008198:-108.236656,0.271324856,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:11:2018-6-22T5:32:00Z:50.979763:-108.227173,0.119273323,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:12:2018-6-22T6:52:00Z:50.979778:-108.159836,0.127962975,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:13:2018-6-22T4:59:00Z:50.983242:-108.283218,0.18840613,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:14:2018-6-22T5:8:00Z:50.972988:-108.283211,0.208774621,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:15:2018-6-22T5:18:00Z:50.979755:-108.248146,0.224403721,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:16:2018-6-22T6:59:00Z:50.970387:-108.166969,0.143985882,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXB95:18:2018-6-22T7:16:00Z:51.000256:-108.283196,0.000399358,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXF03:02:2018-5-29T5:36:00Z:54.412823:-109.3964,0.213177859,0,0,0,0,5,19,5,19,5,19,0,0
grass_m:12UXF03:03:2018-5-29T5:50:00Z:54.415245:-109.334091,0.08911034,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXF03:04:2018-5-29T5:15:00Z:54.409569:-109.432343,0.254083027,0,0,3,8,0,0,3,8,3,8,0,0
grass_m:12UXF03:06:2018-5-29T5:0:00Z:54.430355:-109.35907,183.3901148,0,0,0,2,4,15,4,17,4,17,0,0
grass_m:12UXF03:09:2018-5-29T5:30:00Z:54.412788:-109.411736,0.15755548,0,0,2,8,2,9,4,17,4,17,0,0
grass_m:12UXF03:25:2018-5-29T5:42:00Z:54.412849:-109.375694,0.22183304,0,0,3,8,2,4,5,12,5,12,0,0
grass_m:12UXF03:28:2018-5-29T5:22:00Z:54.411453:-109.422409,0.150862538,3,5,0,0,0,0,3,5,3,5,0,0
grass_m:12UXV03:04:2018-5-29T7:15:00Z:49.04483:-109.524216,0.080428931,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV03:08:2018-5-29T6:49:00Z:49.053978:-109.545662,0.104581925,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV03:19:2018-5-29T6:29:00Z:49.0923:-109.545624,0.040281389,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:02:2018-5-28T5:25:00Z:49.175121:-109.548248,0.07958505,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:12:2018-5-28T5:11:00Z:49.187126:-109.548264,0.157903092,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:14:2018-5-29T5:42:00Z:49.137047:-109.545631,0.140433301,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:22:2018-5-29T5:18:00Z:49.170303:-109.545692,0.021923292,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:23:2018-5-29T5:30:00Z:49.152531:-109.545631,0.055116487,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:24:2018-5-28T5:37:00Z:49.174332:-109.563934,0.08185184,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:25:2018-5-29T5:55:00Z:49.118462:-109.545631,0.022900301,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:26:2018-5-29T6:12:00Z:49.106834:-109.545631,0.196607983,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV04:27:2018-5-28T5:47:00Z:49.174335:-109.580406,0.369558619,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV13:01:2018-5-29T8:5:00Z:49.043083:-109.469093,0.005483475,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV13:21:2018-5-29T7:46:00Z:49.04332:-109.485542,0.196888188,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV13:22:2018-5-29T8:21:00Z:49.038303:-109.456642,0.051814119,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:01:2017-6-10T8:40:00Z:49.125614:-109.362709,704.8376178,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:02:2017-6-10T6:3:00Z:49.174328:-109.404877,0.075253873,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:04:2017-6-10T6:20:00Z:49.166653:-109.412148,1.024297942,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:05:2017-6-10T9:26:00Z:49.120262:-109.388184,0.023146407,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:06:2017-6-10T5:29:00Z:49.174313:-109.372314,0.160673002,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:07:2017-6-10T7:12:00Z:49.176212:-109.48101,0.239457831,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:08:2017-6-10T7:3:00Z:49.18713:-109.481026,0.100470863,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:10:2017-6-10T6:43:00Z:49.177525:-109.413696,0.120684288,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:11:2017-6-10T5:49:00Z:49.174313:-109.3899,0.216474798,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:12:2017-6-10T7:30:00Z:49.159748:-109.456802,140.2889418,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:13:2017-6-10T9:14:00Z:49.119598:-109.379211,0.133739507,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:14:2017-6-10T6:32:00Z:49.173824:-109.419456,425.7834436,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:15:2017-6-10T5:41:00Z:49.17432:-109.382095,0.019488403,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:20:2017-6-10T6:12:00Z:49.171997:-109.412109,83.99940066,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:23:2017-6-10T7:21:00Z:49.172188:-109.474396,0.151472044,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:25:2017-6-10T5:19:00Z:49.174187:-109.358559,0.125461899,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:27:2017-6-10T7:52:00Z:49.170441:-109.480904,0.060182693,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV14:30:2017-6-10T8:59:00Z:49.119267:-109.360344,0.079463192,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:03:2017-5-29T5:51:00Z:49.092159:-109.278526,0.183130276,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:04:2017-5-29T6:55:00Z:49.03117:-109.278442,0.254279637,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:05:2017-5-29T6:37:00Z:49.041702:-109.278488,0.036557615,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:07:2017-5-29T6:28:00Z:49.046864:-109.278412,0.113819186,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:08:2017-6-11T8:38:00Z:49.062351:-109.292404,0.197595082,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:09:2017-6-11T8:58:00Z:49.061302:-109.310036,157.185586,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:12:2017-6-11T8:47:00Z:49.062752:-109.301903,0.034744492,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:13:2017-5-29T7:18:00Z:49.015621:-109.258537,0.011491073,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:14:2017-5-29T6:2:00Z:49.074383:-109.273148,0.320306332,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:15:2017-5-29T6:46:00Z:49.036335:-109.278481,0.126975566,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:16:2017-5-29T8:9:00Z:49.017838:-109.227867,0.063496907,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:21:2017-5-29T7:47:00Z:49.014587:-109.234612,0.253556988,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:23:2017-5-29T7:30:00Z:49.014496:-109.24263,0.047045064,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:24:2017-5-29T6:14:00Z:49.052849:-109.278381,0.186143267,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:25:2017-5-29T7:8:00Z:49.022675:-109.269302,0.09158899,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV23:27:2017-5-29T5:41:00Z:49.097294:-109.278519,0.070102347,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:01:2017-5-28T6:24:00Z:49.171516:-109.323006,0.15147434,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:05:2017-5-28T8:16:00Z:49.15535:-109.256332,0.019061765,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:08:2017-5-28T7:37:00Z:49.17429:-109.291107,0.201676923,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:10:2017-5-28T8:2:00Z:49.159687:-109.271103,0.090892388,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:11:2017-5-28T5:35:00Z:49.145184:-109.315933,0.068372615,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:13:2017-5-28T6:55:00Z:49.17429:-109.345222,0.026771129,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:14:2017-5-28T7:47:00Z:49.174263:-109.280609,0.122735649,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:19:2017-5-28T7:28:00Z:49.174252:-109.298935,0.017464137,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:22:2017-5-28T7:15:00Z:49.174274:-109.30867,0.19534261,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:23:2017-5-28T6:37:00Z:49.180222:-109.324089,0.152584599,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:24:2017-5-28T8:43:00Z:49.110691:-109.256264,0.092148482,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:25:2017-5-28T5:45:00Z:49.140549:-109.322906,0.269941136,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:26:2017-5-28T8:31:00Z:49.12067:-109.256271,0.213766131,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV24:27:2017-5-28T5:20:00Z:49.145199:-109.286453,0.007264349,0,0,0,0,0,0,0,0,0,0,0,0
grass_m:12UXV33:01:2017-5-30T8:46:00Z:49.089733:-109.167259,0.322326044,0,0,0,0,0,0,0,0,0,0,0,0
