Sample_ID,roaddist,Needleleaf_3x3,Needleleaf_5x5,Broadleaf_3x3,Broadleaf_5x5,MixedForest_3x3,MixedForest_5x5,ForestOnly_3x3,ForestOnly_5x5,ForestWetland_3x3,ForestWetland_5x5,Wetland_3x3,Wetland_5x5
bam-ak_m:AK_YC:162:3_3:1999-6-26T11:51:0Z:65.59:-143.76,26148.99609,0,0,4,16,5,6,9,22,9,22,0,0
bam-ak_m:AK_YC:162:3_4:1999-6-26T12:19:0Z:65.59:-143.76,26148.99609,0,0,4,16,5,6,9,22,9,22,0,0
bam-ak_m:AK_YC:162:3_5:1999-6-26T12:44:0Z:65.59:-143.76,26148.99609,0,0,4,16,5,6,9,22,9,22,0,0
bam-ak_m:AK_YC:162:3_6:1999-6-26T13:16:0Z:65.6:-143.75,25700,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:162:3_7:1999-6-26T14:10:0Z:65.6:-143.75,25700,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:162:3_8:1999-6-26T14:38:0Z:65.6:-143.74,25900,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:162:3_9:1999-6-26T15:1:0Z:65.6:-143.74,25900,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:192:1_1:2000-6-11T10:42:0Z:65.51:-143.62,25739.07617,0,2,0,1,0,0,0,3,8,21,8,18
bam-ak_m:AK_YC:192:1_10:2000-6-11T16:22:0Z:65.52:-143.58,26218.50586,6,10,0,3,2,8,8,21,8,21,0,0
bam-ak_m:AK_YC:192:1_11:2000-6-11T16:47:0Z:65.52:-143.57,26057.24414,0,0,0,0,0,1,0,1,0,1,0,0
bam-ak_m:AK_YC:192:1_12:2000-6-11T17:7:0Z:65.52:-143.57,26057.24414,0,0,0,0,0,1,0,1,0,1,0,0
bam-ak_m:AK_YC:192:1_2:2000-6-11T11:33:0Z:65.51:-143.62,25739.07617,0,2,0,1,0,0,0,3,8,21,8,18
bam-ak_m:AK_YC:192:1_3:2000-6-11T12:16:0Z:65.51:-143.61,25636.30273,2,6,6,14,0,0,8,20,8,20,0,0
bam-ak_m:AK_YC:192:1_4:2000-6-11T13:4:0Z:65.51:-143.61,25636.30273,2,6,6,14,0,0,8,20,8,20,0,0
bam-ak_m:AK_YC:192:1_5:2000-6-11T13:50:0Z:65.52:-143.6,26496.98047,0,1,0,0,0,0,0,1,0,1,0,0
bam-ak_m:AK_YC:192:1_6:2000-6-11T14:23:0Z:65.52:-143.6,26496.98047,0,1,0,0,0,0,0,1,0,1,0,0
bam-ak_m:AK_YC:192:1_7:2000-6-11T14:57:0Z:65.52:-143.59,26388.25586,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:192:1_8:2000-6-11T15:41:0Z:65.52:-143.59,26388.25586,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:192:1_9:2000-6-11T16:5:0Z:65.52:-143.58,26218.50586,6,10,0,3,2,8,8,21,8,21,0,0
bam-ak_m:AK_YC:192:2_1:2000-6-12T10:44:0Z:65.51:-143.62,25739.07617,0,2,0,1,0,0,0,3,8,21,8,18
bam-ak_m:AK_YC:192:2_10:2000-6-12T16:41:0Z:65.51:-143.64,26181.86328,0,0,0,0,0,0,0,0,2,15,2,15
bam-ak_m:AK_YC:192:2_11:2000-6-12T17:2:0Z:65.5:-143.64,25170.02148,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:192:2_12:2000-6-12T17:19:0Z:65.5:-143.64,25170.02148,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:192:2_2:2000-6-12T11:19:0Z:65.52:-143.63,26998.14844,0,0,0,0,0,0,0,0,9,23,9,23
bam-ak_m:AK_YC:192:2_3:2000-6-12T11:53:0Z:65.52:-143.63,26998.14844,0,0,0,0,0,0,0,0,9,23,9,23
bam-ak_m:AK_YC:192:2_4:2000-6-12T12:37:0Z:65.52:-143.63,26998.14844,0,0,0,0,0,0,0,0,9,23,9,23
bam-ak_m:AK_YC:192:2_5:2000-6-12T13:20:0Z:65.52:-143.63,26998.14844,0,0,0,0,0,0,0,0,9,23,9,23
bam-ak_m:AK_YC:192:2_6:2000-6-12T14:7:0Z:65.51:-143.63,25967.67188,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:192:2_7:2000-6-12T14:46:0Z:65.51:-143.64,26181.86328,0,0,0,0,0,0,0,0,2,15,2,15
bam-ak_m:AK_YC:192:2_8:2000-6-12T15:27:0Z:65.51:-143.64,26181.86328,0,0,0,0,0,0,0,0,2,15,2,15
bam-ak_m:AK_YC:192:2_9:2000-6-12T16:1:0Z:65.51:-143.64,26181.86328,0,0,0,0,0,0,0,0,2,15,2,15
bam-ak_m:AK_YC:224:1_1:1999-6-9T10:50:0Z:65.41:-143.2,7513.321289,0,0,3,11,0,0,3,11,3,11,0,0
bam-ak_m:AK_YC:224:1_10:1999-6-9T15:12:0Z:65.39:-143.18,5035.871094,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:224:1_11:1999-6-9T16:10:0Z:65.39:-143.18,5035.871094,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:224:1_12:1999-6-9T16:41:0Z:65.39:-143.18,5035.871094,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:224:1_2:1999-6-9T11:15:0Z:65.41:-143.19,7300.685059,0,0,0,0,1,7,1,7,1,11,0,4
bam-ak_m:AK_YC:224:1_3:1999-6-9T11:46:0Z:65.41:-143.19,7300.685059,0,0,0,0,1,7,1,7,1,11,0,4
bam-ak_m:AK_YC:224:1_4:1999-6-9T12:10:0Z:65.41:-143.19,7300.685059,0,0,0,0,1,7,1,7,1,11,0,4
bam-ak_m:AK_YC:224:1_5:1999-6-9T12:38:0Z:65.41:-143.19,7300.685059,0,0,0,0,1,7,1,7,1,11,0,4
bam-ak_m:AK_YC:224:1_6:1999-6-9T13:5:0Z:65.4:-143.18,6041.522949,0,0,0,0,0,0,0,0,1,2,1,2
bam-ak_m:AK_YC:224:1_7:1999-6-9T13:29:0Z:65.4:-143.18,6041.522949,0,0,0,0,0,0,0,0,1,2,1,2
bam-ak_m:AK_YC:224:1_8:1999-6-9T14:5:0Z:65.4:-143.18,6041.522949,0,0,0,0,0,0,0,0,1,2,1,2
bam-ak_m:AK_YC:224:1_9:1999-6-9T14:37:0Z:65.4:-143.18,6041.522949,0,0,0,0,0,0,0,0,1,2,1,2
bam-ak_m:AK_YC:224:2_1:1999-6-11T10:35:0Z:65.41:-143.23,8102.46875,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:2_10:1999-6-11T16:8:0Z:65.41:-143.22,7922.751953,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:2_11:1999-6-11T16:37:0Z:65.41:-143.21,7653.104004,0,0,5,15,0,0,5,15,5,15,0,0
bam-ak_m:AK_YC:224:2_12:1999-6-11T17:5:0Z:65.41:-143.22,7922.751953,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:2_2:1999-6-11T11:10:0Z:65.42:-143.23,9144.397461,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:2_3:1999-6-11T11:39:0Z:65.42:-143.24,9313.431641,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:2_4:1999-6-11T12:17:0Z:65.41:-143.24,8400,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:2_5:1999-6-11T12:55:0Z:65.41:-143.24,8400,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:2_6:1999-6-11T13:28:0Z:65.41:-143.23,8102.46875,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:2_7:1999-6-11T14:16:0Z:65.41:-143.23,8102.46875,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:2_8:1999-6-11T15:3:0Z:65.41:-143.22,7922.751953,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:2_9:1999-6-11T15:43:0Z:65.41:-143.22,7922.751953,0,0,0,3,0,0,0,3,0,3,0,0
bam-ak_m:AK_YC:224:3_1:1999-6-10T10:59:0Z:65.42:-143.23,9144.397461,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_10:1999-6-10T16:20:0Z:65.45:-143.26,12643.5752,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_11:1999-6-10T16:42:0Z:65.46:-143.26,13748.09082,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_12:1999-6-10T17:8:0Z:65.46:-143.27,13875.51758,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_2:1999-6-10T11:42:0Z:65.43:-143.23,10127.19141,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_3:1999-6-10T12:14:0Z:65.43:-143.24,10270.3457,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_4:1999-6-10T12:36:0Z:65.43:-143.24,10270.3457,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_5:1999-6-10T13:5:0Z:65.43:-143.24,10270.3457,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_6:1999-6-10T13:46:0Z:65.44:-143.24,11261.43848,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_7:1999-6-10T14:17:0Z:65.44:-143.25,11511.7334,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_8:1999-6-10T14:57:0Z:65.45:-143.25,12513.19336,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:224:3_9:1999-6-10T15:50:0Z:65.45:-143.26,12643.5752,0,0,0,0,0,0,0,0,0,0,0,0
bam-ak_m:AK_YC:225:1_1:1999-6-10T10:4:0Z:65.4:-142.93,10611.78613,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:1_10:1999-6-10T16:16:0Z:65.41:-142.94,10916.50098,0,1,7,20,2,4,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_11:1999-6-10T17:2:0Z:65.41:-142.94,10916.50098,0,1,7,20,2,4,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_12:1999-6-10T17:47:0Z:65.4:-142.94,10204.41113,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:1_2:1999-6-10T10:44:0Z:65.4:-142.93,10611.78613,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:1_3:1999-6-10T11:40:0Z:65.41:-142.93,11307.07715,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_4:1999-6-10T12:11:0Z:65.41:-142.93,11307.07715,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_5:1999-6-10T13:17:0Z:65.41:-142.93,11307.07715,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_6:1999-6-10T13:55:0Z:65.41:-142.93,11307.07715,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_7:1999-6-10T14:22:0Z:65.41:-142.93,11307.07715,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_8:1999-6-10T15:7:0Z:65.41:-142.94,10916.50098,0,1,7,20,2,4,9,25,9,25,0,0
bam-ak_m:AK_YC:225:1_9:1999-6-10T15:46:0Z:65.41:-142.94,10916.50098,0,1,7,20,2,4,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_1:1999-6-14T10:20:0Z:65.41:-142.92,11700.42773,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_10:1999-6-14T14:45:0Z:65.41:-142.91,12000.41699,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_11:1999-6-14T15:8:0Z:65.41:-142.91,12000.41699,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_12:1999-6-14T15:37:0Z:65.41:-142.91,12000.41699,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_13:1999-6-14T16:12:0Z:65.41:-142.91,12000.41699,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_14:1999-6-14T16:31:0Z:65.41:-142.91,12000.41699,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_2:1999-6-14T11:14:0Z:65.41:-142.92,11700.42773,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_3:1999-6-14T11:40:0Z:65.41:-142.92,11700.42773,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_4:1999-6-14T12:6:0Z:65.41:-142.92,11700.42773,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_5:1999-6-14T12:31:0Z:65.41:-142.92,11700.42773,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_6:1999-6-14T12:58:0Z:65.42:-142.92,12440.25684,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_7:1999-6-14T13:27:0Z:65.42:-142.92,12440.25684,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_8:1999-6-14T14:4:0Z:65.42:-142.91,12725.17188,1,6,8,19,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:2_9:1999-6-14T14:25:0Z:65.42:-142.91,12725.17188,1,6,8,19,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:225:3_1:1999-6-13T10:40:0Z:65.4:-142.94,10204.41113,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_10:1999-6-13T15:48:0Z:65.39:-142.93,9998.5,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_11:1999-6-13T16:15:0Z:65.39:-142.92,10439.34863,0,0,0,0,0,0,0,0,7,20,7,20
bam-ak_m:AK_YC:225:3_12:1999-6-13T16:48:0Z:65.39:-142.93,9998.5,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_2:1999-6-13T11:22:0Z:65.39:-142.94,9575.489258,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_3:1999-6-13T12:27:0Z:65.39:-142.95,9243.916992,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_4:1999-6-13T12:57:0Z:65.39:-142.96,8827.796875,0,0,0,0,0,0,0,0,8,20,8,20
bam-ak_m:AK_YC:225:3_5:1999-6-13T13:18:0Z:65.39:-142.96,8827.796875,0,0,0,0,0,0,0,0,8,20,8,20
bam-ak_m:AK_YC:225:3_6:1999-6-13T13:47:0Z:65.38:-142.96,8256.512695,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_7:1999-6-13T14:23:0Z:65.38:-142.95,8688.498047,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:225:3_8:1999-6-13T14:52:0Z:65.38:-142.94,9047.098633,0,0,0,0,0,0,0,0,5,14,5,14
bam-ak_m:AK_YC:225:3_9:1999-6-13T15:22:0Z:65.39:-142.94,9575.489258,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:228:1_1:2000-6-22T10:36:0Z:65.43:-142.33,37406.41797,0,0,0,0,0,0,0,0,1,8,1,8
bam-ak_m:AK_YC:228:1_10:2000-6-22T16:45:0Z:65.43:-142.37,35652.34766,0,1,0,0,0,0,0,1,3,12,3,11
bam-ak_m:AK_YC:228:1_11:2000-6-22T17:10:0Z:65.43:-142.37,35652.34766,0,1,0,0,0,0,0,1,3,12,3,11
bam-ak_m:AK_YC:228:1_12:2000-6-22T17:46:0Z:65.44:-142.37,36018.46875,0,0,9,25,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:228:1_2:2000-6-22T11:6:0Z:65.43:-142.33,37406.41797,0,0,0,0,0,0,0,0,1,8,1,8
bam-ak_m:AK_YC:228:1_3:2000-6-22T11:44:0Z:65.43:-142.34,36926.54688,0,0,0,0,0,0,0,0,9,24,9,24
bam-ak_m:AK_YC:228:1_4:2000-6-22T12:33:0Z:65.43:-142.35,36575.67578,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:228:1_5:2000-6-22T13:2:0Z:65.43:-142.36,36096.67578,0,0,0,0,0,0,0,0,9,21,9,21
bam-ak_m:AK_YC:228:1_6:2000-6-22T13:36:0Z:65.43:-142.36,36096.67578,0,0,0,0,0,0,0,0,9,21,9,21
bam-ak_m:AK_YC:228:1_7:2000-6-22T13:58:0Z:65.43:-142.37,35652.34766,0,1,0,0,0,0,0,1,3,12,3,11
bam-ak_m:AK_YC:228:1_8:2000-6-22T14:45:0Z:65.43:-142.37,35652.34766,0,1,0,0,0,0,0,1,3,12,3,11
bam-ak_m:AK_YC:228:1_9:2000-6-22T15:44:0Z:65.43:-142.37,35652.34766,0,1,0,0,0,0,0,1,3,12,3,11
bam-ak_m:AK_YC:228:2_1:2000-6-20T10:42:0Z:65.41:-142.35,35953.58203,5,13,4,12,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_10:2000-6-20T15:50:0Z:65.4:-142.3,37969.72656,1,2,8,20,0,3,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_11:2000-6-20T16:12:0Z:65.4:-142.3,37969.72656,1,2,8,20,0,3,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_12:2000-6-20T17:12:0Z:65.4:-142.3,37969.72656,1,2,8,20,0,3,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_2:2000-6-20T11:20:0Z:65.41:-142.34,36440.77344,2,6,7,17,0,2,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_3:2000-6-20T11:56:0Z:65.41:-142.34,36440.77344,2,6,7,17,0,2,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_4:2000-6-20T12:41:0Z:65.41:-142.33,36796.19531,4,11,0,0,5,14,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_5:2000-6-20T13:15:0Z:65.41:-142.33,36796.19531,4,11,0,0,5,14,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_6:2000-6-20T13:44:0Z:65.41:-142.32,37283.91016,3,10,6,12,0,3,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_7:2000-6-20T14:23:0Z:65.41:-142.32,37283.91016,3,10,6,12,0,3,9,25,9,25,0,0
bam-ak_m:AK_YC:228:2_8:2000-6-20T15:5:0Z:65.4:-142.31,37478.66016,1,4,0,0,5,16,6,20,6,20,0,0
bam-ak_m:AK_YC:228:2_9:2000-6-20T15:28:0Z:65.4:-142.31,37478.66016,1,4,0,0,5,16,6,20,6,20,0,0
bam-ak_m:AK_YC:228:3_1:2000-6-23T11:4:0Z:65.43:-142.33,37406.41797,0,0,0,0,0,0,0,0,1,8,1,8
bam-ak_m:AK_YC:228:3_10:2000-6-23T16:3:0Z:65.45:-142.37,36388.18359,6,18,3,7,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:228:3_11:2000-6-23T16:24:0Z:65.45:-142.37,36388.18359,6,18,3,7,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:228:3_12:2000-6-23T16:49:0Z:65.45:-142.38,35948.01953,8,21,1,4,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:228:3_13:2000-6-23T17:18:0Z:65.45:-142.38,35948.01953,8,21,1,4,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:228:3_2:2000-6-23T11:49:0Z:65.43:-142.34,36926.54688,0,0,0,0,0,0,0,0,9,24,9,24
bam-ak_m:AK_YC:228:3_3:2000-6-23T12:10:0Z:65.44:-142.35,36935.62109,0,0,0,0,0,0,0,0,4,13,4,13
bam-ak_m:AK_YC:228:3_4:2000-6-23T12:40:0Z:65.44:-142.35,36935.62109,0,0,0,0,0,0,0,0,4,13,4,13
bam-ak_m:AK_YC:228:3_5:2000-6-23T13:18:0Z:65.44:-142.35,36935.62109,0,0,0,0,0,0,0,0,4,13,4,13
bam-ak_m:AK_YC:228:3_6:2000-6-23T13:57:0Z:65.44:-142.36,36461.07422,0,0,0,0,0,0,0,0,0,4,0,4
bam-ak_m:AK_YC:228:3_7:2000-6-23T14:36:0Z:65.44:-142.36,36461.07422,0,0,0,0,0,0,0,0,0,4,0,4
bam-ak_m:AK_YC:228:3_8:2000-6-23T15:2:0Z:65.44:-142.36,36461.07422,0,0,0,0,0,0,0,0,0,4,0,4
bam-ak_m:AK_YC:228:3_9:2000-6-23T15:27:0Z:65.45:-142.37,36388.18359,6,18,3,7,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:229:1_1:1999-6-17T10:22:0Z:65.44:-142.15,45643.94922,9,20,0,0,0,0,9,20,9,22,0,2
bam-ak_m:AK_YC:229:1_10:1999-6-17T15:17:0Z:65.46:-142.14,46773.17578,0,0,0,0,0,0,0,0,7,17,7,17
bam-ak_m:AK_YC:229:1_11:1999-6-17T15:51:0Z:65.46:-142.13,47216.62891,0,0,0,0,0,0,0,0,6,18,6,18
bam-ak_m:AK_YC:229:1_12:1999-6-17T16:26:0Z:65.46:-142.12,47598.84375,0,5,0,0,0,0,0,5,8,21,8,16
bam-ak_m:AK_YC:229:1_13:1999-6-17T16:53:0Z:65.45:-142.12,47249.65625,5,16,0,0,0,0,5,16,5,16,0,0
bam-ak_m:AK_YC:229:1_14:1999-6-17T17:19:0Z:65.46:-142.11,48042.58594,0,0,0,0,0,0,0,0,9,25,9,25
bam-ak_m:AK_YC:229:1_2:1999-6-17T10:59:0Z:65.44:-142.15,45643.94922,9,20,0,0,0,0,9,20,9,22,0,2
bam-ak_m:AK_YC:229:1_3:1999-6-17T11:23:0Z:65.44:-142.15,45643.94922,9,20,0,0,0,0,9,20,9,22,0,2
bam-ak_m:AK_YC:229:1_4:1999-6-17T11:49:0Z:65.44:-142.15,45643.94922,9,20,0,0,0,0,9,20,9,22,0,2
bam-ak_m:AK_YC:229:1_5:1999-6-17T12:14:0Z:65.44:-142.15,45643.94922,9,20,0,0,0,0,9,20,9,22,0,2
bam-ak_m:AK_YC:229:1_6:1999-6-17T12:37:0Z:65.45:-142.15,45939.30859,8,20,0,0,0,0,8,20,8,20,0,0
bam-ak_m:AK_YC:229:1_7:1999-6-17T13:8:0Z:65.45:-142.15,45939.30859,8,20,0,0,0,0,8,20,8,20,0,0
bam-ak_m:AK_YC:229:1_8:1999-6-17T13:45:0Z:65.46:-142.16,45854.11719,0,3,0,0,0,0,0,3,7,15,7,12
bam-ak_m:AK_YC:229:1_9:1999-6-17T14:25:0Z:65.45:-142.15,45939.30859,8,20,0,0,0,0,8,20,8,20,0,0
bam-ak_m:AK_YC:229:2_1:1999-6-19T10:28:0Z:65.43:-142.15,45340.16016,3,8,0,0,0,0,3,8,3,9,0,1
bam-ak_m:AK_YC:229:2_10:1999-6-19T15:8:0Z:65.41:-142.18,43475.05078,9,24,0,1,0,0,9,25,9,25,0,0
bam-ak_m:AK_YC:229:2_11:1999-6-19T15:35:0Z:65.41:-142.18,43475.05078,9,24,0,1,0,0,9,25,9,25,0,0
